fecha,precipitacion_mm,evaporacion_mm,temp_max_c,temp_min_c,estacion,estacion_id,latitud,longitud,altitud_msnm,severidad,tipo_evento
1993-11-14,6.0,4.04,20.5,12.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1993-12-19,1.8,3.2,21.5,8.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1993-12-20,3.9,2.94,20.0,10.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1993-12-21,20.0,2.12,13.5,13.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1994-02-08,3.3,0.2,17.5,13.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1994-03-20,1.0,3.62,27.5,17.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1994-06-20,5.3,8.63,35.5,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1994-07-09,9.4,13.64,42.0,28.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1994-07-16,30.3,4.26,39.0,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1994-07-26,8.1,12.51,41.0,29.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1994-08-03,4.6,8.9,42.0,28.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1994-08-11,5.5,9.45,40.0,26.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1994-08-13,25.6,6.18,38.0,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1994-08-15,4.0,9.55,37.5,22.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1994-08-18,3.3,3.0,32.5,28.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1994-08-21,22.1,2.98,38.0,28.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1994-08-28,1.0,8.4,40.0,26.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1994-08-31,2.0,4.91,35.5,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1994-09-01,5.4,8.02,37.0,25.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1994-09-02,2.2,6.06,37.0,24.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1994-09-03,2.0,4.18,30.5,22.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1994-09-05,10.5,7.3,35.5,25.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1994-09-07,12.0,7.16,39.5,28.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1994-09-20,2.2,5.25,40.0,26.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1994-09-21,11.7,1.42,26.5,24.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1994-09-27,3.1,10.75,38.0,26.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1994-10-01,16.9,5.64,36.5,24.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1994-11-10,16.0,5.09,28.0,12.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1994-11-11,152.6,,17.5,15.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,muy_alta,precipitacion
1994-11-12,2.0,3.14,18.0,15.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1994-12-04,16.2,1.59,22.5,10.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1994-12-05,69.1,,16.5,14.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,muy_alta,precipitacion
1994-12-12,4.0,0.2,14.5,9.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1994-12-22,9.8,1.74,18.0,13.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1994-12-23,24.0,2.21,18.5,15.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1994-12-25,9.0,0.82,17.0,12.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1995-01-25,16.3,1.14,19.0,15.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1995-02-10,3.5,,,,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1995-02-12,2.1,,22.5,15.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1995-02-14,8.9,,24.5,16.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1995-02-15,61.1,,28.0,16.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,muy_alta,precipitacion
1995-03-11,1.5,,30.0,14.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1995-07-09,8.2,,43.5,28.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1995-07-10,18.4,,42.5,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1995-07-14,29.0,,39.5,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1995-07-16,10.2,,39.0,24.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1995-07-18,29.0,,36.5,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1995-07-27,6.8,,43.5,28.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1995-07-28,1.4,,43.0,28.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1995-07-30,23.0,,43.0,27.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1995-08-06,5.5,,41.5,26.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1995-08-13,10.0,,41.0,23.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1995-08-14,5.0,,29.0,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1995-08-23,22.9,,39.5,29.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1995-08-28,23.6,,43.5,28.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1995-09-04,1.9,5.56,39.0,28.6,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1995-09-08,1.5,5.42,40.2,27.6,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1995-09-11,3.4,7.68,40.4,26.2,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1995-09-14,6.0,7.18,36.4,24.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1995-10-30,2.0,,26.0,21.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1995-11-05,28.5,,21.5,17.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1996-02-12,5.0,,29.0,15.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1996-07-01,1.8,,42.0,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1996-07-06,22.3,,40.0,28.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1996-07-08,25.0,,34.5,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1996-07-13,40.0,,32.0,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1996-07-14,1.8,,30.0,24.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1996-07-21,11.2,,40.0,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1996-07-22,14.3,,37.0,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1996-07-31,39.2,,39.5,30.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1996-08-07,3.0,,41.0,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1996-08-08,14.6,,39.5,27.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1996-08-16,32.8,,36.5,28.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1996-08-25,33.0,,38.5,29.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1996-08-27,8.5,,34.0,23.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1996-08-28,4.2,,33.5,24.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1996-08-29,4.8,,33.0,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1996-08-31,1.3,,35.0,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1996-09-06,2.2,,34.5,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1996-09-12,4.5,,38.5,25.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1996-09-13,34.0,,35.0,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1997-02-25,3.0,,17.5,8.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1997-04-03,15.0,,17.0,14.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1997-05-13,11.5,,34.0,22.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1997-07-20,1.7,,37.0,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1997-07-25,40.0,,41.0,29.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1997-07-30,3.0,,39.0,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1997-08-06,12.0,,40.0,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1997-08-08,14.0,,37.5,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1997-08-09,3.5,,37.5,24.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1997-08-10,46.0,,38.0,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1997-08-14,58.0,,40.0,28.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,muy_alta,precipitacion
1997-08-20,4.5,,39.0,28.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1997-08-25,3.5,,42.0,28.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1997-08-26,31.5,,39.0,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1997-08-28,37.0,,36.5,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1997-09-05,2.5,,39.0,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1997-09-07,1.0,,38.0,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1997-09-08,1.5,,39.0,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1997-09-09,14.0,,37.5,24.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1997-09-10,9.7,,35.0,23.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1997-09-12,2.0,,39.0,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1997-11-11,1.0,,26.0,21.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1997-11-14,2.5,,25.0,14.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1997-11-30,8.0,,21.0,10.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1997-12-01,2.0,,20.0,12.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1997-12-06,13.5,,21.0,12.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1997-12-19,26.0,,21.0,11.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1997-12-21,20.5,,20.0,8.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1998-02-03,15.0,,26.0,11.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1998-02-14,8.0,,24.0,12.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1998-02-15,12.0,,20.0,12.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1998-02-17,5.0,,15.0,11.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1998-02-20,1.5,,22.0,10.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1998-03-25,1.0,,33.0,19.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1998-03-26,4.0,,22.0,15.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1998-06-09,2.5,,35.0,19.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1998-07-18,44.0,,41.0,29.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1998-07-20,1.0,,32.0,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1998-07-27,8.1,,41.5,28.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1998-07-28,28.0,,41.0,25.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1998-07-31,1.7,,38.5,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1998-08-04,21.8,,41.5,28.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1998-08-10,9.0,,34.5,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1998-08-12,2.4,,40.0,25.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1998-08-15,10.5,,40.0,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1998-08-17,5.0,,36.0,24.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1998-08-22,2.1,,42.0,28.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1998-09-01,18.7,,43.5,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1998-09-07,39.6,,42.5,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1998-09-09,9.5,,38.5,23.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1998-09-10,1.0,,41.5,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1998-09-17,9.7,,40.5,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1998-09-20,10.3,,37.0,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1998-09-21,2.4,,35.0,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1998-11-28,2.3,,29.0,14.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1999-06-28,5.4,,37.5,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1999-07-05,41.0,,40.0,27.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1999-07-06,2.7,,35.0,23.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1999-07-07,2.5,,37.5,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1999-07-09,1.2,,38.5,24.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1999-07-10,9.5,,40.5,24.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1999-07-11,10.8,,41.0,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1999-07-22,1.2,,36.0,24.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1999-07-24,3.0,,40.0,25.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1999-07-26,5.9,,41.0,24.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1999-07-31,1.3,,42.0,26.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1999-08-03,2.5,,41.0,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1999-08-04,20.0,,36.0,22.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1999-08-10,79.2,,38.5,24.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,muy_alta,precipitacion
1999-08-18,2.8,,43.0,27.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1999-08-22,23.0,,42.0,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1999-08-25,1.8,,37.5,24.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1999-08-27,8.8,,40.0,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1999-08-29,11.5,,39.5,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1999-09-07,18.4,,38.5,27.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1999-09-08,1.2,,35.5,22.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1999-09-18,22.3,,40.0,26.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1999-10-15,32.5,,41.0,22.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1999-10-16,8.0,,27.5,18.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1999-12-10,3.0,,21.0,7.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2000-03-06,27.6,,22.0,12.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
2000-06-26,1.8,,37.0,28.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2000-06-30,1.7,,36.5,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2000-07-02,2.0,,40.0,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2000-07-05,3.4,,40.0,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2000-07-06,29.0,,35.0,23.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
2000-07-12,1.7,,39.0,25.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2000-07-18,7.0,,42.0,28.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2000-07-19,1.5,,40.0,21.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2000-07-20,28.4,,39.5,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
2000-07-25,6.8,,44.0,30.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2000-07-27,15.5,,41.0,27.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
2000-07-28,12.0,,34.0,22.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
2000-07-29,19.8,,36.0,23.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
2000-07-30,11.8,,35.5,21.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
2000-07-31,2.0,,35.0,18.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2000-08-13,11.3,,41.0,28.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
2000-08-16,30.6,,39.5,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
2000-08-17,2.7,,26.0,21.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2000-08-26,4.2,,39.5,24.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2000-08-28,1.0,,31.0,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2000-09-08,10.1,,43.5,28.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
2000-09-09,16.7,,36.0,23.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
2000-09-16,1.5,,36.0,30.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2000-09-19,11.8,,37.5,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
2000-09-23,18.0,,32.0,24.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
2000-10-08,125.5,,34.0,25.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,muy_alta,precipitacion
2000-10-10,7.8,,29.5,22.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2000-10-20,4.8,,33.5,20.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2000-10-21,54.4,,26.0,18.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,muy_alta,precipitacion
2000-10-22,40.7,,21.0,16.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
2000-11-03,10.2,,23.5,13.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
2000-11-06,5.3,,20.0,12.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2001-01-05,1.6,,28.0,15.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2001-01-12,1.5,,19.5,10.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2001-01-27,10.1,,15.0,9.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
2001-02-12,1.0,,21.0,12.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2001-02-27,2.3,,21.0,11.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2001-03-07,1.8,,20.0,13.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2001-04-05,5.2,,20.5,15.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2001-06-18,6.3,,41.0,25.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2001-06-20,4.9,,38.0,23.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2001-06-21,7.0,,40.5,22.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2001-06-27,5.5,,40.0,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2001-07-03,15.0,,42.5,27.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
2001-07-04,17.0,,37.0,23.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
2001-07-05,16.5,,34.0,23.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
2001-07-16,3.5,,39.5,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2001-07-17,1.5,,37.5,22.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2001-07-25,15.1,,39.0,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
2001-07-27,11.5,,31.5,24.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
2001-07-28,21.0,,32.5,24.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
2001-08-04,11.0,,39.5,28.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
2001-08-08,9.0,,39.5,27.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2001-08-11,10.2,,37.0,27.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
2001-08-16,1.5,,41.0,28.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2001-08-17,5.0,,38.0,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2001-08-28,9.5,,42.0,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2001-09-12,1.0,,41.5,29.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2001-09-29,22.0,,33.0,26.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
2001-09-30,78.0,,21.5,17.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,muy_alta,precipitacion
2001-12-12,1.5,,18.5,7.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2002-01-30,3.7,,22.5,9.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
2002-02-03,6.3,,17.0,11.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
